query_id,query,nDCG_finetuned,nDCG_bm25,nDCG_congelado,mejor_baseline,delta_vs_mejor_baseline
12859,bambas niño velcro,0.9363792118010483,1.0,0.9363792118010483,1.0,-0.06362078819895167
12862,bambas skechers,1.0,1.0,1.0,1.0,0.0
12923,banco baño,0.7720617383222419,0.6620158551732018,0.7967610662472993,0.7967610662472993,-0.024699327925057357
12946,banda pilates,1.0,1.0,1.0,1.0,0.0
12973,bandeja arena gatos cubierta,0.7996927414142981,0.47271620530242126,0.39325912586965384,0.47271620530242126,0.3269765361118769
12986,bandolera cintura pierna,1.0,1.0,1.0,1.0,0.0
12989,bandolera moschino,1.0,1.0,1.0,1.0,0.0
12990,bandolera mujer,1.0,1.0,1.0,1.0,0.0
12992,bandoleras mujer,0.92663607790064,0.9305687780632229,0.9216017310213247,0.9305687780632229,-0.003932700162582958
13025,bannana piercing,0.5056427642465516,0.7788065869851875,0.7630946912803437,0.7788065869851875,-0.2731638227386358
13058,bar de copas,0.5113553108118987,0.8669479898642711,0.6352557412688554,0.8669479898642711,-0.35559267905237246
13102,barandilla cama adulto,0.7254521107352793,0.7116179486056783,0.6785038377365556,0.7116179486056783,0.01383416212960098
13106,barba melchor,0.28351493630661895,0.30315953217404545,0.36288691033421755,0.36288691033421755,-0.0793719740275986
13110,barbacoa gas,1.0,1.0,1.0,1.0,0.0
13114,barbanegra barco,1.0,0.6309297535714575,1.0,1.0,0.0
13141,barbie,1.0,1.0,1.0,1.0,0.0
13151,barbie cientifica,0.9060254355346823,0.9469024295259745,1.0,1.0,-0.09397456446531771
13194,barco cebador pesca gps,0.975788054854922,0.8930068676327362,0.830419897363192,0.8930068676327362,0.08278118722218586
13198,barcos bandai,0.7827392871477703,0.77990823370192,1.0,1.0,-0.2172607128522297
13252,barnices para maderas,1.0,1.0,1.0,1.0,0.0
13254,barniz dos componentes brillante,0.6620158551732018,0.6809047493604335,0.7007731679885375,0.7007731679885375,-0.038757312815335676
13264,barra cortina 150cm,0.7537624778216617,0.6057668556231993,0.6029012095266041,0.6057668556231993,0.1479956221984624
13271,barra de pesas romana,0.8971754588393883,0.8104616303452686,0.7646489081928867,0.8104616303452686,0.08671382849411968
13272,barra de sonido,1.0,1.0,1.0,1.0,0.0
13275,barra ducha sin taladro,1.0,1.0,1.0,1.0,0.0
13279,barra sonido samsung tv,1.0,0.38175401871878467,0.8668509484976332,0.8668509484976332,0.13314905150236678
13288,barras proteinas sin azucar,0.7059054020403313,0.4924605972327181,0.35388057316851634,0.4924605972327181,0.21344480480761313
13299,barrera cama seguridad infantil cama 90,0.8415908474314977,0.9337457765456111,0.9052116356304495,0.9337457765456111,-0.09215492911411338
13332,bascula comida,1.0,0.8263333286520084,1.0,1.0,0.0
13334,bascula de baño sin baterias,0.9363792118010483,0.8454256604216018,0.6968404678259547,0.8454256604216018,0.0909535513794465
13335,bascula de baño xiaomi,1.0,0.9047172294870751,0.787702056960637,0.9047172294870751,0.09528277051292489
13336,bascula de precision,1.0,1.0,1.0,1.0,0.0
13337,bascula digital,1.0,1.0,1.0,1.0,0.0
13338,bascula maletas viaje,1.0,1.0,1.0,1.0,0.0
13348,base de carga android,1.0,0.88995411685096,0.9363792118010483,0.9363792118010483,0.06362078819895167
13353,base one permanentes,0.43067655807339306,1.0,1.0,1.0,-0.5693234419266069
13356,base poner foto,0.8175295903539445,0.9197207891481876,0.6240505200038379,0.9197207891481876,-0.1021911987942431
13357,base tapizada 160x200 sin patas,0.6366824387328317,0.4144299250118475,0.6366824387328317,0.6366824387328317,0.0
13359,base top coat semipermanente,1.0,1.0,1.0,1.0,0.0
13396,baselina pura,1.0,1.0,1.0,1.0,0.0
13413,basicos manga larga,1.0,1.0,1.0,1.0,0.0
13502,bat pat vampiro,0.6836127878533236,0.7397466333385988,0.7315682114753617,0.7397466333385988,-0.056133845485275224
13511,bata de chica,0.9337457765456111,0.8521705090845474,1.0,1.0,-0.06625422345438892
13513,bata hombre invierno sin capucha,0.7241528458281337,0.42520843362602384,0.22082856303278733,0.42520843362602384,0.2989444122021098
13514,bata infantil escolar,1.0,1.0,1.0,1.0,0.0
13523,batas de plastico desechables,0.6969179698201176,0.4705561169627618,0.6528642754944295,0.6528642754944295,0.044053694325688064
13531,bateria 6v 7ah 20hr,0.49344424459786884,0.298254219601818,0.16812753627111746,0.298254219601818,0.19519002499605081
13532,bateria aa recargable,1.0,0.9148568823583791,0.9337457765456111,0.9337457765456111,0.06625422345438892
13535,bateria compex,1.0,0.9052116356304495,1.0,1.0,0.0
13540,bateria externa enchufe,1.0,1.0,1.0,1.0,0.0
13544,bateria litio 12v,0.9148568823583791,0.8611375561264456,0.77990823370192,0.8611375561264456,0.05371932623193354
13546,bateria para macbook pro 15,1.0,1.0,1.0,1.0,0.0
13547,bateria patinete 60v,0.7757386182436072,0.19519002499605084,0.11284514134893527,0.19519002499605084,0.5805485932475564
13548,bateria placa solar 12v,0.791726719367984,0.3063365306564337,0.7015099647232446,0.7015099647232446,0.09021675464473944
13555,bateria tacklife,1.0,1.0,0.31546487678572877,1.0,0.0
13559,batería claudio reig,1.0,1.0,1.0,1.0,0.0
13560,batería cocina cobre,0.72471451675439,0.6292540836649226,0.7526136409516659,0.7526136409516659,-0.027899124197275915
13566,batería samsung gear,0.9740298100854947,0.9580803995284011,0.7164540940930129,0.9580803995284011,0.015949410557093646
13568,baterías de litio 3v,1.0,1.0,1.0,1.0,0.0
13826,batidora aigostar,1.0,1.0,1.0,1.0,0.0
13831,batidoras,1.0,1.0,1.0,1.0,0.0
13833,batidos sin azucar,0.6399441431116328,0.46664232174566644,0.5739723394665965,0.5739723394665965,0.0659718036450363
13838,batman,0.49700386494564425,0.8000454602953494,0.8498259896365307,0.8498259896365307,-0.3528221246908864
13998,baul moto 2 cascos,1.0,1.0,1.0,1.0,0.0
14002,baul pequeño madera,0.6812060741152738,0.7788065869851875,0.7538142945344394,0.7788065869851875,-0.09760051286991367
14028,bañadores sin tirantes de mujer,0.9363792118010483,0.9337457765456111,0.5114531979843773,0.9337457765456111,0.002633435255437244
14029,bañera 150x75,0.9878316351280036,0.8104616303452686,0.5857421563596759,0.8104616303452686,0.177370004782735
14031,bañera bebe viaje,1.0,1.0,1.0,1.0,0.0
14037,baño de color sin amoniaco castaño oscuro,0.7058075148678529,0.6578986223737446,0.7411902110103873,0.7411902110103873,-0.03538269614253442
14059,bbc tv news,0.6802547535551715,0.39814713097383225,0.7099567630410613,0.7099567630410613,-0.029702009485889747
14117,be cool trolley,0.4157726138414092,0.5734133100049832,0.4995550369640121,0.5734133100049832,-0.157640696163574
14207,beacita 60 mg orlistat,0.3333333333333333,0.0,0.43067655807339306,0.43067655807339306,-0.09734322474005974
14427,bebe halloween,1.0,1.0,1.0,1.0,0.0
14429,bebe reborn silicona,1.0,1.0,1.0,1.0,0.0
14430,bebe ropa,1.0,1.0,1.0,1.0,0.0
14435,bebes,1.0,1.0,1.0,1.0,0.0
14438,bebes sylvanian families,1.0,1.0,1.0,1.0,0.0
14451,bechamel sin lactosa,0.7653606369886217,0.6508205185601091,0.15642624200758548,0.6508205185601091,0.11454011842851253
14646,beechfield,1.0,1.0,1.0,1.0,0.0
14723,begoña oro,1.0,1.0,1.0,1.0,0.0
14729,behringer altavoces,1.0,1.0,1.0,1.0,0.0
14801,bella aurora,1.0,1.0,1.0,1.0,0.0
14807,bella ciao,1.0,1.0,1.0,1.0,0.0
14817,bellavista stylo,0.5372903784169164,0.8364586133797037,0.7631925784528223,0.8364586133797037,-0.2991682349627873
14822,belleza mujer,0.9216017310213247,0.9216017310213247,0.8572048559638626,0.9216017310213247,0.0
14824,bellies,1.0,0.9216017310213247,1.0,1.0,0.0
14825,bellies beth,1.0,1.0,1.0,1.0,0.0
14851,belstaff hombre chaqueta,1.0,0.7663491917568949,1.0,1.0,0.0
14921,beneath the massacre,0.08372491399919348,0.1175227747072427,0.07834851647149513,0.1175227747072427,-0.03379786070804923
14931,bengalas de humo de colores,1.0,0.7975167679274939,1.0,1.0,0.0
15143,best protein harina de avena,0.747935059673333,0.6830838076905166,0.7917063341896683,0.7917063341896683,-0.043771274516335335
15207,bestard hombre,1.0,1.0,1.0,1.0,0.0
15217,bestway steel pro 305,1.0,0.8006937664098821,0.8200685179888284,0.8200685179888284,0.1799314820111716
15287,beyblade arena,0.6404396043008396,0.6605440328515734,0.6434428197342043,0.6605440328515734,-0.0201044285507338
15305,beyblade fafnir,1.0,1.0,1.0,1.0,0.0
15319,beyond the pill,1.0,0.5,1.0,1.0,0.0
15330,bff pizza camisetas,1.0,0.9305687780632229,1.0,1.0,0.0
15335,bg xonar x6,0.8065735963827293,0.6131471927654584,0.7977228895450266,0.7977228895450266,0.008850706837702726
15338,bh cinta de correr i.boxster,0.44615333764087994,0.5392968862278849,0.6217937096682962,0.6217937096682962,-0.17564037202741623
15352,bialetti induccion,0.9305687780632229,1.0,0.77990823370192,1.0,-0.06943122193677709
15362,biberon vaso,1.0,0.8200685179888284,0.9363792118010483,0.9363792118010483,0.06362078819895167
15364,biberones philips avent,1.0,1.0,0.9363792118010483,1.0,0.0
15367,bibicletas montaña,0.9337457765456111,0.3732689537968545,0.45953262310069537,0.45953262310069537,0.4742131534449157
15428,bici niña 16 pulgadas,1.0,0.92663607790064,0.8611375561264456,0.92663607790064,0.07336392209936005
15434,bicicleta 18 pulgadas,1.0,0.9292442392789195,0.8508957228074243,0.9292442392789195,0.07075576072108047
15436,bicicleta 29 pulgadas talla m,0.9305687780632229,0.7100226348397881,0.7655934900767002,0.7655934900767002,0.16497528798652272
15437,bicicleta 9 años,0.8016381468019373,0.6941986898644341,0.5016726013143038,0.6941986898644341,0.10743945693750323
15438,bicicleta adulto segunda mano,0.6320787427864673,0.5621931439243355,0.5684579545875156,0.5684579545875156,0.06362078819895167
15441,bicicleta con pedales y ruedines niño,0.8048109992093391,0.8553475075669357,0.8200685179888284,0.8553475075669357,-0.0505365083575966
15443,bicicleta de montaña electrica doble suspension,0.88995411685096,0.5193185983095429,0.4283650469300963,0.5193185983095429,0.3706355185414172
15444,bicicleta de montaña electrica trek,0.7967610662472993,0.6421867266689011,0.42021722679557805,0.6421867266689011,0.15457433957839817
15447,bicicleta electrica motor central yamaha,0.5,1.0,1.0,1.0,-0.5
15453,bicicleta madera sin pedal,0.8669479898642711,0.823699893396571,0.8669479898642711,0.8669479898642711,0.0
15458,bicicleta sin cadena,1.0,0.9197207891481876,0.3065735963827292,0.9197207891481876,0.08027921085181244
15461,bicicletas 24 pulgadas niños,1.0,1.0,1.0,1.0,0.0
15464,bicicletas de montaña de hombre,1.0,0.9337457765456111,0.9363792118010483,0.9363792118010483,0.06362078819895167
15466,bicicletas electricas vintage,0.6339753813071975,0.49435723575344837,0.6242322474067891,0.6242322474067891,0.009743133900408485
15479,bicis,0.9895948844467957,0.49544719753574207,0.632951386510308,0.632951386510308,0.35664349793648764
15480,bicis carretera carbono,0.6941986898644341,0.1524971317565697,0.5553271489180154,0.5553271489180154,0.13887154094641874
15833,bikini pecho grande reductor,0.6618313225363276,0.7312625444731049,0.6594803070902427,0.7312625444731049,-0.06943122193677731
15840,bikinis intimissimi,0.13032376591037065,0.11706259313796355,0.0,0.11706259313796355,0.013261172772407098
15895,bimbo sin gluten,0.9279611693743142,0.8796542634124673,0.8318724637288826,0.8796542634124673,0.048306905961846835
15932,binoculares de largo alcance,0.9052116356304495,1.0,0.9305687780632229,1.0,-0.09478836436955052
15944,bio oil,1.0,1.0,1.0,1.0,0.0
15979,biombo blanco barato,1.0,1.0,0.9363792118010483,1.0,0.0
16007,biotina cabello,1.0,1.0,1.0,1.0,0.0
16152,bisagras de soporte,1.0,0.88995411685096,0.7510916729774055,0.88995411685096,0.11004588314903996
16154,bisagras para puertas de armarios,1.0,0.8263333286520084,1.0,1.0,0.0
16203,bitter kas sin alcohol,0.8104616303452686,0.8104616303452686,0.8887517031591262,0.8887517031591262,-0.07829007281385758
16538,black friday gps,0.8669479898642711,0.727329844310522,1.0,1.0,-0.13305201013572887
17007,blade valtryek,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.08027921085181244
17020,blanco y negro decoracion,1.0,0.88995411685096,0.9363792118010483,0.9363792118010483,0.06362078819895167
17061,blauer mujer,1.0,1.0,1.0,1.0,0.0
17113,blevet,1.0,1.0,1.0,1.0,0.0
17173,bloc oxford 4 anillas,0.9337457765456111,0.07336392209936006,0.8643145546088339,0.8643145546088339,0.0694312219367772
17240,bloombastic,1.0,1.0,1.0,1.0,0.0
17242,bloque cuchillos jamoneros,0.9363792118010483,0.9337457765456111,0.8611375561264456,0.9337457765456111,0.002633435255437244
17247,bloqueo segurod puertas,1.0,1.0,1.0,1.0,0.0
17248,bloques construccion bebe,1.0,1.0,1.0,1.0,0.0
17286,blu ray grabador interno,0.4883491838252098,0.8553475075669357,0.7573821447149967,0.8553475075669357,-0.36699832374172586
17595,bluetooth in ear,0.5982291239616433,0.8760157235037968,0.8325036712789009,0.8760157235037968,-0.27778659954215346
17672,blusas gato,1.0,0.88995411685096,1.0,1.0,0.0
17697,blw libro,0.49818925746641285,0.15642624200758548,0.5400753810454857,0.5400753810454857,-0.04188612357907284
17704,bmw,1.0,1.0,1.0,1.0,0.0
17717,bmw llaveros,1.0,0.9305687780632229,1.0,1.0,0.0
17851,bobina de hilo para soldar sin gas,0.8603818544462509,0.8482378089219648,0.7655934900767002,0.8482378089219648,0.012144045524286162
17863,bocina trompeta,0.9052116356304495,1.0,0.88995411685096,1.0,-0.09478836436955052
17864,bocinas,1.0,1.0,1.0,1.0,0.0
17868,boda vintage,0.3316936730892072,0.7967610662472993,0.3913817611255761,0.7967610662472993,-0.46506739315809204
17906,body lentejuelas,0.8553475075669357,0.7859162856301584,0.8454256604216018,0.8454256604216018,0.00992184714533384
18053,boiros rotulador de doble punta 36 colores,0.727329844310522,0.5473983622993503,0.7846170207230131,0.7846170207230131,-0.05728717641249115
18064,bolas de hamster,1.0,1.0,1.0,1.0,0.0
18067,bolas de navidad rosas doradas,0.5363559634917964,0.3005260969186081,0.35687885840597905,0.35687885840597905,0.17947710508581732
18070,bolas masera pulsera,1.0,1.0,1.0,1.0,0.0
18072,bolas para ninos,0.7917063341896683,0.5617131059245699,0.5618918191694955,0.5618918191694955,0.2298145150201728
18080,boligrafo montlanc,0.6325414799409712,0.06362078819895173,0.5473983622993503,0.5473983622993503,0.08514311764162086
18081,boligrafos personalizados,1.0,0.9305687780632229,1.0,1.0,0.0
18082,boligrafos sheaffer precios,0.9305687780632229,1.0,0.77990823370192,1.0,-0.06943122193677709
18084,bolis pilot borrables azul,0.9058653015743079,0.7036997876179215,0.45905478457279136,0.7036997876179215,0.20216551395638638
18100,bolsa de viaje mujer,1.0,1.0,1.0,1.0,0.0
18103,bolsa frio insulina,1.0,1.0,1.0,1.0,0.0
18104,bolsa gym mujer,1.0,1.0,1.0,1.0,0.0
18113,bolsa nordico guardar,0.34685330469621795,0.5077181160122075,0.3647442587311446,0.5077181160122075,-0.16086481131598956
18114,bolsa organza 13x18,1.0,1.0,1.0,1.0,0.0
18115,bolsa papel sin asa,0.647053841756604,0.6618313225363276,0.59839506697425,0.6618313225363276,-0.014777480779723629
18121,bolsa presoterapia,0.7506372960520511,0.46627747176364104,0.9305687780632229,0.9305687780632229,-0.17993148201117182
18122,bolsa refrigerante,1.0,1.0,1.0,1.0,0.0
18125,bolsa transporte yoofan,0.7585866543655181,0.9217868789962071,0.8854598815714874,0.9217868789962071,-0.16320022463068906
18127,bolsa vacio reutilizable cocina,0.88995411685096,0.9216017310213247,1.0,1.0,-0.11004588314903996
18128,bolsa viaje tactica 80l,0.857980942822373,0.8482378089219648,0.9305687780632229,0.9305687780632229,-0.07258783524084989
18131,bolsas blancas plastico,0.7542686714597937,0.7846170207230131,0.4163824138054738,0.7846170207230131,-0.030348349263219387
18132,bolsas caca perro,1.0,1.0,1.0,1.0,0.0
18133,bolsas de basura,0.8611375561264456,0.9363792118010483,0.9337457765456111,0.9363792118010483,-0.07524165567460273
18135,bolsas de cotillon para fiestas,0.9363792118010483,0.7670273914429266,0.8669479898642711,0.8669479898642711,0.0694312219367772
18139,bolsas de tela blanca para arroz,0.9216017310213247,0.6442227883107536,0.8318477135310892,0.8318477135310892,0.08975401749023548
18144,bolsas regalo chuches,1.0,1.0,1.0,1.0,0.0
18148,bolsas tostar pan sin gluten,0.8611375561264456,0.713654010247531,0.7951657524814092,0.7951657524814092,0.06597180364503641
18149,bolsitas de tela para regalos,1.0,0.9216017310213247,0.9363792118010483,0.9363792118010483,0.06362078819895167
18150,bolso asa metalica,0.8315546295836225,0.17723928678404774,0.6131471927654584,0.6131471927654584,0.2184074368181641
18151,bolso avion 40x20x25,0.5725185965839159,0.6286102176767671,0.5929734460267241,0.6286102176767671,-0.05609162109285115
18154,bolso de mano tommy hilfiger hombre,0.9052116356304495,0.19930623359011804,0.8263333286520084,0.8263333286520084,0.07887830697844112
18159,bolso gotico mujer,1.0,1.0,1.0,1.0,0.0
18166,bolso miss lulu,0.8165901947515999,0.5017100640839689,0.4932162989129128,0.5017100640839689,0.314880130667631
18168,bolso movil nylon,0.8482378089219648,0.6442227883107536,0.92663607790064,0.92663607790064,-0.07839826897867519
18169,bolso mujer,1.0,1.0,1.0,1.0,0.0
18183,bolsos organizador maletas,0.8412976538766465,0.9230390249121357,0.9292442392789195,0.9292442392789195,-0.08794658540227307
18184,bolsos pequenos,1.0,1.0,1.0,1.0,0.0
18185,bolsos piel mujer,1.0,1.0,1.0,1.0,0.0
18186,bolsos rosas mujer,1.0,0.9216017310213247,1.0,1.0,0.0
18199,bomba aceite motosierra stihl,0.6504460199135362,0.72878684203556,0.7009124514018641,0.72878684203556,-0.07834082212202376
18203,bomba de circulación de agua,1.0,1.0,1.0,1.0,0.0
18210,bombas para pozos,1.0,1.0,0.9305687780632229,1.0,0.0
18212,bombay shapire,0.9363792118010483,0.6500332220485792,0.7951657524814092,0.7951657524814092,0.14121345931963913
18224,bombilla inteligente,1.0,1.0,1.0,1.0,0.0
18225,bombilla intermitente naranja,1.0,1.0,1.0,1.0,0.0
18228,bombilla smart,1.0,1.0,1.0,1.0,0.0
18231,bombillas led 2w,1.0,1.0,0.8611375561264456,1.0,0.0
18234,bombillas wifi e27 luz calida,0.9305687780632229,0.8048109992093391,0.9148568823583791,0.9148568823583791,0.01571189570484377
18235,bombin balon,1.0,1.0,1.0,1.0,0.0
18289,bontibu eau de toilette,0.0,0.0,0.0,0.0,0.0
18391,bookcase white,0.718362797268624,0.6816808362189439,0.7846170207230131,0.7846170207230131,-0.06625422345438914
18394,"bookcases, cabinets & shelves",0.7453016244178956,0.5430029249822635,0.826813366651774,0.826813366651774,-0.08151174223387836
18430,books for teenagers,0.6067216003536937,0.7663491917568949,0.7353797772725618,0.7663491917568949,-0.15962759140320115
18558,boquillas actitube,1.0,0.9363792118010483,0.9363792118010483,0.9363792118010483,0.06362078819895167
18559,boquillas airless titan,0.44821456061271275,0.45260163770065,0.45374257454118555,0.45374257454118555,-0.005528013928472797
18560,bora extractor,0.0,0.16812753627111746,0.3903800499921017,0.3903800499921017,-0.3903800499921017
18566,bordado dorado,0.8454256604216018,0.6975961695061493,0.6726934039987302,0.6975961695061493,0.1478294909154525
18594,born pretty top coat,0.5205324778030482,0.6374604866485559,0.33423335394028225,0.6374604866485559,-0.11692800884550769
18604,bosanova botas militares,0.7313676349198184,0.4140954656308821,0.7407933245435487,0.7407933245435487,-0.00942568962373036
18606,bosch 12v 2a bateria,1.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.36907024642854247
18610,bosch gll 3-80 c,0.9709286432396583,0.9047172294870751,0.8927537907700456,0.9047172294870751,0.06621141375258321
18617,bosch martillo perforador gbh,1.0,1.0,1.0,1.0,0.0
18635,bose altavoz techo,0.7322962005285631,0.3026024134988135,0.2917883373452058,0.3026024134988135,0.42969378702974964
18715,bota caña alta,0.8115558478722846,0.7000949683025057,0.7015099647232446,0.7015099647232446,0.11004588314904007
18716,bota converse negra plataforma,0.4451989745299882,0.17318663334822615,0.5900490851534657,0.5900490851534657,-0.14485011062347747
18723,botaa camperas mujer,1.0,0.92663607790064,0.9216017310213247,0.92663607790064,0.07336392209936005
18725,botas 45 goretex,1.0,0.8677498204895239,0.9560290452802053,0.9560290452802053,0.04397095471979473
18732,botas altas mustang,0.9438661545147249,0.9052181617170642,0.7757386182436072,0.9052181617170642,0.038647992797660735
18735,botas bunker,1.0,1.0,1.0,1.0,0.0
18745,botas de agua niña azul marino,0.9337457765456111,0.9305687780632229,0.8611375561264456,0.9305687780632229,0.0031769984823881714
18748,botas de futbol rosas,0.88995411685096,0.8318477135310892,0.8115558478722846,0.8318477135310892,0.058106403319870825
18752,botas de niños de vestir,1.0,0.46111430781719365,0.77990823370192,0.77990823370192,0.22009176629808003
18754,botas de seguridad,0.8112689688197959,0.5156373435391062,0.734388434701441,0.734388434701441,0.07688053411835494
18759,botas de tacón alto para mujer,0.8550956239938449,0.8393141109129421,0.8142176609494209,0.8393141109129421,0.01578151308090281
18762,botas estilo dr martens,1.0,1.0,1.0,1.0,0.0
18765,botas futbol 44.5,0.9671081267272549,0.9445735153413951,0.9372375429818208,0.9445735153413951,0.02253461138585977
18771,botas futbol tacos talla 37,0.7663491917568949,0.8364586133797037,0.7605591431973849,0.8364586133797037,-0.07010942162280887
18783,botas militar ante,0.867043684838194,0.8485833840018,0.9619991470595832,0.9619991470595832,-0.09495546222138918
18784,botas militares,1.0,1.0,1.0,1.0,0.0
18787,botas moto alpinestar,1.0,1.0,1.0,1.0,0.0
18789,botas mujer,1.0,1.0,1.0,1.0,0.0
18790,botas mujer invierno,1.0,1.0,1.0,1.0,0.0
18792,botas mujer iowa,0.11751610475642714,0.6096199500078984,0.3903800499921017,0.6096199500078984,-0.4921038452514712
18805,botas salomon,0.8263333286520084,0.5582604437617529,0.706583601726363,0.706583601726363,0.11974972692564534
18819,bote gel viaje,1.0,0.8048109992093391,0.9337457765456111,0.9337457765456111,0.06625422345438892
18824,botella acero sin bpa,1.0,1.0,1.0,1.0,0.0
18826,botella agua disney,1.0,1.0,1.0,1.0,0.0
18828,botella cristal wonderful,0.8248239677678635,0.8297197050122157,0.8789901909062586,0.8789901909062586,-0.05416622313839514
18831,botella litro y medio cristal,0.09791292534996782,0.0,0.16220310073808747,0.16220310073808747,-0.06429017538811965
18835,botellas beber niños 2 años,0.7315449642824575,0.0,0.5333576782543338,0.5333576782543338,0.19818728602812374
18838,botellas hidro flask,1.0,0.77990823370192,0.9363792118010483,0.9363792118010483,0.06362078819895167
18841,botellas tupperware 310 ml,1.0,1.0,1.0,1.0,0.0
18843,botellines ciclismo,0.769526190239283,0.6410457898283654,0.6036081270984909,0.6410457898283654,0.12848040041091768
18845,botes de cristal,1.0,0.9148568823583791,1.0,1.0,0.0
18855,botines alpe mujer,1.0,0.9305687780632229,1.0,1.0,0.0
18857,botines bajos mujer invierno,0.7104770117651427,0.7877736340270853,0.685119869332369,0.7877736340270853,-0.07729662226194267
18860,botines color mostaza,0.7039180890341347,0.9010126104210695,0.49818925746641285,0.9010126104210695,-0.19709452138693484
18864,botines de hombre para vestir,0.9337457765456111,0.699473903081392,0.8701249883466594,0.8701249883466594,0.06362078819895167
18868,botines marrones mujer tacon medio,0.817692920012317,0.705068757936883,0.5286812672506765,0.705068757936883,0.11262416207543402
18871,botines mujer invierno mustang,0.9674679834891693,0.618890676363047,0.8179809735263114,0.8179809735263114,0.1494870099628579
18872,botines negros,1.0,0.8701249883466594,1.0,1.0,0.0
18873,botines negros mujer tacon,1.0,1.0,1.0,1.0,0.0
18881,botiquin riñonera emergencias,1.0,0.9337457765456111,0.826813366651774,0.9337457765456111,0.06625422345438892
18882,botones juguetes,0.8712137160156971,0.46437288783752695,0.44149241373678083,0.46437288783752695,0.40684082817817013
18885,botss mujer 43,1.0,1.0,1.0,1.0,0.0
18948,bounty sin azucar,0.36215764044273824,0.3385669807178284,0.19796212533499347,0.3385669807178284,0.023590659724909813
18987,bowl pra gatos,0.5232184379652837,0.5533016463258741,0.510927102244958,0.5533016463258741,-0.03008320836059042
19049,boxeo protector bucal,1.0,1.0,1.0,1.0,0.0
19056,boxer running hombre,0.7104770117651427,0.599976751690748,0.7951657524814092,0.7951657524814092,-0.08468874071626653
19409,bragas faja sin costuras mujer,1.0,1.0,1.0,1.0,0.0
19412,bragas para el cuello,1.0,0.9052116356304495,0.9052116356304495,0.9052116356304495,0.09478836436955052
19413,bragas push up sin relleno,0.9148568823583791,0.3597099118518293,0.0,0.3597099118518293,0.5551469705065498
19501,braseros calor negro,0.26774614184997625,0.3133689519796274,0.2927147007535798,0.3133689519796274,-0.04562281012965114
19567,brazalete turquesa hombre,0.6804503724350792,0.72891152902702,0.6620158551732018,0.72891152902702,-0.048461156591940835
19687,breitling reloj hombre,1.0,0.9363792118010483,0.9363792118010483,0.9363792118010483,0.06362078819895167
19713,breville hervidor,1.0,0.9216017310213247,0.9337457765456111,0.9337457765456111,0.06625422345438892
19722,brew monk,0.7908387778091585,0.7041249493150388,0.7748248586952258,0.7748248586952258,0.016013919113932684
19803,bright boost neutrogena,0.0,0.0,0.0,0.0,0.0
19890,broca larga pared,0.694765116060299,0.8263333286520084,0.9216017310213247,0.9216017310213247,-0.2268366149610257
19892,brocas con roscas para metal,1.0,0.8643145546088339,1.0,1.0,0.0
19894,brochas maquillaje,1.0,1.0,1.0,1.0,0.0
19896,broches para vestidos,1.0,1.0,1.0,1.0,0.0
19907,bromas cumpleaños adultos,1.0,1.0,1.0,1.0,0.0
19981,brother,0.77990823370192,0.6618313225363276,0.6620158551732018,0.6620158551732018,0.11789237852871814
20174,bs-tech,0.36724566222618554,0.33810370817087787,0.4703608339511884,0.4703608339511884,-0.10311517172500284
20178,bt s3 intercomunicador,1.0,0.9148568823583791,1.0,1.0,0.0
20181,bt-s3,1.0,0.6772733739526912,1.0,1.0,0.0
20186,bt21 peluche,1.0,0.9363792118010483,1.0,1.0,0.0
20322,bufanda leganes,1.0,0.6934264036172708,1.0,1.0,0.0
20445,buje trasero mtb 29,0.1208113026994942,0.6739577727076379,0.16958010263680806,0.6739577727076379,-0.5531464700081437
20447,bujia ngk cr8eix,0.92663607790064,0.8454256604216018,0.533722528236359,0.8454256604216018,0.08121041747903812
20771,bushnell golf,0.6379893060953273,0.8270433092474515,0.710675276578257,0.8270433092474515,-0.18905400315212417
20928,buzon de tiempo,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.3903800499921017,0.0
20929,buzon gris antracita,1.0,0.77990823370192,0.9305687780632229,0.9305687780632229,0.06943122193677709
20964,byd baterias,0.2640681225725909,0.3065735963827292,0.0,0.3065735963827292,-0.042505473810138306
20979,bálsamo de labios originale,1.0,0.9337457765456111,0.9363792118010483,0.9363792118010483,0.06362078819895167
20981,báscula de cocina,1.0,1.0,1.0,1.0,0.0
21035,c922,1.0,0.6182885020492784,0.6653497124326151,0.6653497124326151,0.3346502875673849
21037,cabalgata de reyes,0.38685280723454163,1.0,0.2890648263178879,1.0,-0.6131471927654584
21039,cabaña niños tela,1.0,1.0,1.0,1.0,0.0
21041,cabecero acolchado blanco 135,1.0,1.0,1.0,1.0,0.0
21043,cabecero cama 160,1.0,0.7441861791075427,0.8317213551625277,0.8317213551625277,0.16827864483747235
21045,cabecero madera y blanco,0.9305687780632229,0.8611375561264456,0.9363792118010483,0.9363792118010483,-0.005810433737825416
21049,cabeceto cama 150,1.0,1.0,1.0,1.0,0.0
21050,cabecillas radios bicicleta,1.0,0.7183424120903082,0.8357804136936722,0.8357804136936722,0.16421958630632782
